MonitoringRef_ZDE,reflex_lda_id,reflex_lda_nom,reflex_zdl_id,reflex_zdl_nom,reflex_zde_id,reflex_zde_nom,gtfs_stop_id,Lineref,gtfs_line_name,codifligne_line_id,codifligne_line_externalcode,destination_code,codifligne_network_name,gtfs_agency,opendata_date,Dispo,reflex_zde_x,reflex_zde_y,xy,
STIF:StopPoint:Q:411357:,64741,Houilles Carrières-sur-Seine,43082,Houilles Carrières-sur-Seine,411357,Houilles - Carrières-sur-Seine,StopPoint:8738640:800:L,STIF:Line::C01740:,L,C01740,800:L,-,TRAIN,TRAIN,2017-01-03,1,640238.06,6869283.5,48.920761127, 2.18449455121
STIF:StopPoint:Q:411358:,65190,Achères - Grand-Cormier,47915,Achères - Grand-Cormier,411358,GARE D'ACHERES GRAND CORMIER,StopPoint:8738605:810:A,STIF:Line::C01742:,A,C01742,810:A,-,RER,RER,2017-01-03,1,633506.996,6873185.226,48.9551849161, 2.09203861674
STIF:StopPoint:Q:411358:,65190,Achères - Grand-Cormier,47915,Achères - Grand-Cormier,411358,GARE D'ACHERES GRAND CORMIER,StopPoint:8738605:810:A,STIF:Line::C01849:,A,C01849,810:A,-,RER,RER,2017-01-03,1,633506.996,6873185.226,48.9551849161, 2.09203861674
STIF:StopPoint:Q:411359:,64883,Poissy (Gare),47874,Poissy (Gare Sud),411359,GARE DE POISSY,StopPoint:8738657:800:L,STIF:Line::C01740:,L,C01740,800:L,-,TRAIN,TRAIN,2017-01-03,1,629751.06,6870780.0,48.9331582159, 2.04115505119
STIF:StopPoint:Q:411359:,64883,Poissy (Gare),47874,Poissy (Gare Sud),411359,GARE DE POISSY,StopPoint:8738657:800:L,STIF:Line::C01847:,L,C01847,800:L,-,TRAIN,TRAIN,2017-01-03,1,629751.06,6870780.0,48.9331582159, 2.04115505119
STIF:StopPoint:Q:411359:,64883,Poissy (Gare),47874,Poissy (Gare Sud),411359,GARE DE POISSY,StopPoint:8738657:810:A,STIF:Line::C01742:,A,C01742,810:A,T,RER,RER,2017-01-03,1,629751.06,6870780.0,48.9331582159, 2.04115505119
STIF:StopPoint:Q:411359:,64883,Poissy (Gare),47874,Poissy (Gare Sud),411359,GARE DE POISSY,StopPoint:8738657:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,629751.06,6870780.0,48.9331582159, 2.04115505119
STIF:StopPoint:Q:411359:,64883,Poissy (Gare),47874,Poissy (Gare Sud),411359,GARE DE POISSY,StopPoint:8738657:810:A,STIF:Line::C01849:,A,C01849,810:A,T,RER,RER,2017-01-03,1,629751.06,6870780.0,48.9331582159, 2.04115505119
STIF:StopPoint:Q:411359:,64883,Poissy (Gare),47874,Poissy (Gare Sud),411359,GARE DE POISSY,StopPoint:8738657:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,629751.06,6870780.0,48.9331582159, 2.04115505119
STIF:StopPoint:Q:411360:,64918,Sartrouville (Gare),43191,Sartrouville (Gare),411360,GARE DE SARTROUVILLE,StopPoint:8738641:800:L,STIF:Line::C01740:,L,C01740,800:L,-,TRAIN,TRAIN,2017-01-03,1,638260.493,6871196.533,48.9377766139, 2.15723227666
STIF:StopPoint:Q:411360:,64918,Sartrouville (Gare),43191,Sartrouville (Gare),411360,GARE DE SARTROUVILLE,StopPoint:8738641:810:A,STIF:Line::C01742:,A,C01742,810:A,-,RER,RER,2017-01-03,1,638260.493,6871196.533,48.9377766139, 2.15723227666
STIF:StopPoint:Q:411360:,64918,Sartrouville (Gare),43191,Sartrouville (Gare),411360,GARE DE SARTROUVILLE,StopPoint:8738641:810:A,STIF:Line::C01849:,A,C01849,810:A,-,RER,RER,2017-01-03,1,638260.493,6871196.533,48.9377766139, 2.15723227666
STIF:StopPoint:Q:411360:,64918,Sartrouville (Gare),43191,Sartrouville (Gare),411360,GARE DE SARTROUVILLE,StopPoint:8738641:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,638260.493,6871196.533,48.9377766139, 2.15723227666
STIF:StopPoint:Q:411360:,64918,Sartrouville (Gare),43191,Sartrouville (Gare),411360,GARE DE SARTROUVILLE,StopPoint:8738641:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,638260.493,6871196.533,48.9377766139, 2.15723227666
STIF:StopPoint:Q:411360:,64918,Sartrouville (Gare),43191,Sartrouville (Gare),411360,GARE DE SARTROUVILLE,StopPoint:8738641:800:L,STIF:Line::C01847:,L,C01847,800:L,-,TRAIN,TRAIN,2017-01-03,1,638260.493,6871196.533,48.9377766139, 2.15723227666
STIF:StopPoint:Q:411368:,66858,Cergy Saint-Christophe,47897,Cergy Saint-Christophe,411368,GARE DE CERGY ST CHRISTOPHE,StopPoint:8738249:810:A,STIF:Line::C01849:,A,C01849,810:A,-,RER,RER,2017-01-03,1,629420.0,6883746.5,49.0497092139, 2.03447279901
STIF:StopPoint:Q:411368:,66858,Cergy Saint-Christophe,47897,Cergy Saint-Christophe,411368,GARE DE CERGY ST CHRISTOPHE,StopPoint:8738249:810:A,STIF:Line::C01742:,A,C01742,810:A,-,RER,RER,2017-01-03,1,629420.0,6883746.5,49.0497092139, 2.03447279901
STIF:StopPoint:Q:411368:,66858,Cergy Saint-Christophe,47897,Cergy Saint-Christophe,411368,GARE DE CERGY ST CHRISTOPHE,StopPoint:8738249:800:L,STIF:Line::C01847:,L,C01847,800:L,-,TRAIN,TRAIN,2017-01-03,1,629420.0,6883746.5,49.0497092139, 2.03447279901
STIF:StopPoint:Q:411368:,66858,Cergy Saint-Christophe,47897,Cergy Saint-Christophe,411368,GARE DE CERGY ST CHRISTOPHE,StopPoint:8738249:800:L,STIF:Line::C01740:,L,C01740,800:L,-,TRAIN,TRAIN,2017-01-03,1,629420.0,6883746.5,49.0497092139, 2.03447279901
STIF:StopPoint:Q:411369:,72211,La Plaine Stade De France,43145,La Plaine Stade De France,411369,GARE DE LA PLAINE STADE DE FRANCE,StopPoint:8716479:810:B,STIF:Line::C01743:,B,C01743,810:B,Q,RER,RER,2017-01-03,1,653292.16,6868885.633,48.9182633166, 2.362664495
STIF:StopPoint:Q:411369:,72211,La Plaine Stade De France,43145,La Plaine Stade De France,411369,GARE DE LA PLAINE STADE DE FRANCE,StopPoint:8716479:810:B,STIF:Line::C01850:,B,C01850,810:B,Q,RER,RER,2017-01-03,1,653292.16,6868885.633,48.9182633166, 2.362664495
STIF:StopPoint:Q:411386:,411388,Ormoy-Villers (Gare),411387,Ormoy-Villers (Gare),411386,GARE D'ORMOY VILLERS,StopPoint:8727158:800:K,STIF:Line::C01844:,K,C01844,800:K,-,TRAIN,TRAIN,2017-01-03,1,688201.936,6900142.437,49.2008949304, 2.83813606845
STIF:StopPoint:Q:411386:,411388,Ormoy-Villers (Gare),411387,Ormoy-Villers (Gare),411386,GARE D'ORMOY VILLERS,StopPoint:8727158:800:K,STIF:Line::C01738:,K,C01738,800:K,-,TRAIN,TRAIN,2017-01-03,1,688201.936,6900142.437,49.2008949304, 2.83813606845
STIF:StopPoint:Q:411389:,411391,Nanteuil-le-Haudouin (Gare),411390,Nanteuil-le-Haudouin (Gare),411389,GARE DE NANTEUIL LE HAUDOIN,StopPoint:8727157:800:K,STIF:Line::C01738:,K,C01738,800:K,-,TRAIN,TRAIN,2017-01-03,1,684958.815,6893618.538,49.1421739255, 2.79387578614
STIF:StopPoint:Q:411389:,411391,Nanteuil-le-Haudouin (Gare),411390,Nanteuil-le-Haudouin (Gare),411389,GARE DE NANTEUIL LE HAUDOIN,StopPoint:8727157:800:K,STIF:Line::C01844:,K,C01844,800:K,-,TRAIN,TRAIN,2017-01-03,1,684958.815,6893618.538,49.1421739255, 2.79387578614
STIF:StopPoint:Q:41139:,66977,Osny (Gare),51494,Osny (Gare),41139,GARE D'OSNY,StopPoint:8738114:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,631132.046,6885185.061,49.0628291093, 2.05765631909
STIF:StopPoint:Q:41139:,66977,Osny (Gare),51494,Osny (Gare),41139,GARE D'OSNY,StopPoint:8738114:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,631132.046,6885185.061,49.0628291093, 2.05765631909
STIF:StopPoint:Q:411395:,411397,Crépy-en-Valois (Gare),411396,Crépy-en-Valois (Gare),411395,GARE DE CREPY EN VALOIS,StopPoint:8727159:800:K,STIF:Line::C01844:,K,C01844,800:K,-,TRAIN,TRAIN,2017-01-03,1,691875.242,6903509.513,49.2312224506, 2.88846678094
STIF:StopPoint:Q:411395:,411397,Crépy-en-Valois (Gare),411396,Crépy-en-Valois (Gare),411395,GARE DE CREPY EN VALOIS,StopPoint:8727159:800:K,STIF:Line::C01738:,K,C01738,800:K,-,TRAIN,TRAIN,2017-01-03,1,691875.242,6903509.513,49.2312224506, 2.88846678094
STIF:StopPoint:Q:411398:,73596,Aéroport CDG 1 Terminal 3 Roissypole,43240,Aéroport CDG 1 Terminal 3 Roissypole,411398,Aéroport CDG 1,StopPoint:8727146:810:B,STIF:Line::C01743:,B,C01743,810:B,-,RER,RER,2017-01-03,1,667863.3,6878960.0,49.0097464801, 2.56072013224
STIF:StopPoint:Q:411398:,73596,Aéroport CDG 1 Terminal 3 Roissypole,43240,Aéroport CDG 1 Terminal 3 Roissypole,411398,Aéroport CDG 1,StopPoint:8727146:810:B,STIF:Line::C01850:,B,C01850,810:B,-,RER,RER,2017-01-03,1,667863.3,6878960.0,49.0097464801, 2.56072013224
STIF:StopPoint:Q:41140:,67056,Boissy-l'Aillerie (Gare),46801,Boissy-l'Aillerie (Gare),41140,GARE DE BOISSY L AILLERIE,StopPoint:8738115:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,628790.727,6886653.834,49.0757789636, 2.02537440135
STIF:StopPoint:Q:41140:,67056,Boissy-l'Aillerie (Gare),46801,Boissy-l'Aillerie (Gare),41140,GARE DE BOISSY L AILLERIE,StopPoint:8738115:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,628790.727,6886653.834,49.0757789636, 2.02537440135
STIF:StopPoint:Q:411400:,73568,Parc des Expositions,47878,Parc des Expositions,411400,GARE DE PARC DES EXPOSITIONS,StopPoint:8727148:810:B,STIF:Line::C01743:,B,C01743,810:B,-,RER,RER,2017-01-03,1,664436.682,6874966.313,48.9736550209, 2.5142183003
STIF:StopPoint:Q:411400:,73568,Parc des Expositions,47878,Parc des Expositions,411400,GARE DE PARC DES EXPOSITIONS,StopPoint:8727148:810:B,STIF:Line::C01850:,B,C01850,810:B,-,RER,RER,2017-01-03,1,664436.682,6874966.313,48.9736550209, 2.5142183003
STIF:StopPoint:Q:411401:,72648,Blanc Mesnil,46163,Blanc Mesnil,411401,GARE DE BLANC MESNIL,StopPoint:8727147:810:B,STIF:Line::C01743:,B,C01743,810:B,-,RER,RER,2017-01-03,1,661710.91,6870402.937,48.9324635802, 2.47739885999
STIF:StopPoint:Q:411401:,72648,Blanc Mesnil,46163,Blanc Mesnil,411401,GARE DE BLANC MESNIL,StopPoint:8727147:810:B,STIF:Line::C01850:,B,C01850,810:B,-,RER,RER,2017-01-03,1,661710.91,6870402.937,48.9324635802, 2.47739885999
STIF:StopPoint:Q:411402:,69065,Mitry Claye,43164,Mitry Claye,411402,GARE DE MITRY CLAYE,StopPoint:8727152:810:B,STIF:Line::C01850:,B,C01850,810:B,I,RER,RER,2017-01-03,1,673828.733,6875151.156,48.9757681211, 2.64249672549
STIF:StopPoint:Q:411402:,69065,Mitry Claye,43164,Mitry Claye,411402,GARE DE MITRY CLAYE,StopPoint:8727152:800:K,STIF:Line::C01738:,K,C01738,800:K,-,TRAIN,TRAIN,2017-01-03,1,673828.733,6875151.156,48.9757681211, 2.64249672549
STIF:StopPoint:Q:411402:,69065,Mitry Claye,43164,Mitry Claye,411402,GARE DE MITRY CLAYE,StopPoint:8727152:800:K,STIF:Line::C01844:,K,C01844,800:K,-,TRAIN,TRAIN,2017-01-03,1,673828.733,6875151.156,48.9757681211, 2.64249672549
STIF:StopPoint:Q:411402:,69065,Mitry Claye,43164,Mitry Claye,411402,GARE DE MITRY CLAYE,StopPoint:8727152:810:B,STIF:Line::C01743:,B,C01743,810:B,I,RER,RER,2017-01-03,1,673828.733,6875151.156,48.9757681211, 2.64249672549
STIF:StopPoint:Q:411403:,68916,Villeparisis Mitry-le-Neuf,46725,Villeparisis Mitry-le-Neuf,411403,GARE DE VILLEPARISIS MITRY LE NEUF,StopPoint:8727151:810:B,STIF:Line::C01743:,B,C01743,810:B,-,RER,RER,2017-01-03,1,670899.494,6872661.3,48.9532528959, 2.6026546894
STIF:StopPoint:Q:411403:,68916,Villeparisis Mitry-le-Neuf,46725,Villeparisis Mitry-le-Neuf,411403,GARE DE VILLEPARISIS MITRY LE NEUF,StopPoint:8727151:810:B,STIF:Line::C01850:,B,C01850,810:B,-,RER,RER,2017-01-03,1,670899.494,6872661.3,48.9532528959, 2.6026546894
STIF:StopPoint:Q:411404:,411406,Le Plessis-Belleville (Gare),411405,Le Plessis-Belleville (Gare),411404,GARE DU PLESSIS BELLEVILLE,StopPoint:8727155:800:K,STIF:Line::C01844:,K,C01844,800:K,-,TRAIN,TRAIN,2017-01-03,1,681353.837,6888507.9,49.0961297529, 2.74469996208
STIF:StopPoint:Q:411404:,411406,Le Plessis-Belleville (Gare),411405,Le Plessis-Belleville (Gare),411404,GARE DU PLESSIS BELLEVILLE,StopPoint:8727155:800:K,STIF:Line::C01738:,K,C01738,800:K,-,TRAIN,TRAIN,2017-01-03,1,681353.837,6888507.9,49.0961297529, 2.74469996208
STIF:StopPoint:Q:411408:,72641,Le Bourget (Gare),43231,Le Bourget (Gare),411408,GARE DU BOURGET,StopPoint:8727139:810:B,STIF:Line::C01850:,B,C01850,810:B,-,RER,RER,2017-01-03,1,657928.902,6870253.829,48.9308865433, 2.42579542668
STIF:StopPoint:Q:411408:,72641,Le Bourget (Gare),43231,Le Bourget (Gare),411408,GARE DU BOURGET,StopPoint:8727139:810:B,STIF:Line::C01743:,B,C01743,810:B,-,RER,RER,2017-01-03,1,657928.902,6870253.829,48.9308865433, 2.42579542668
STIF:StopPoint:Q:411409:,72652,Drancy (Gare),43122,Drancy (Gare),411409,GARE DE DRANCY,StopPoint:8727140:810:B,STIF:Line::C01743:,B,C01743,810:B,-,RER,RER,2017-01-03,1,660081.354,6870459.608,48.9328741391, 2.4551526876
STIF:StopPoint:Q:411409:,72652,Drancy (Gare),43122,Drancy (Gare),411409,GARE DE DRANCY,StopPoint:8727140:810:B,STIF:Line::C01850:,B,C01850,810:B,-,RER,RER,2017-01-03,1,660081.354,6870459.608,48.9328741391, 2.4551526876
STIF:StopPoint:Q:41141:,67076,Montgeroult Courcelles,44161,Montgeroult Courcelles,41141,GARE DE MONTGEROULT COURCELLES,StopPoint:8738116:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,627180.387,6887217.006,49.0806615033, 2.00323905368
STIF:StopPoint:Q:41141:,67076,Montgeroult Courcelles,44161,Montgeroult Courcelles,41141,GARE DE MONTGEROULT COURCELLES,StopPoint:8738116:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,627180.387,6887217.006,49.0806615033, 2.00323905368
STIF:StopPoint:Q:411410:,72646,Aulnay-sous-Bois (Gare),43071,Aulnay-sous-Bois (Gare),411410,GARE D'AULNAY SOUS BOIS,StopPoint:8727141:810:B,STIF:Line::C01743:,B,C01743,810:B,G,RER,RER,2017-01-03,1,662958.56,6870330.486,48.9318851164, 2.49443367622
STIF:StopPoint:Q:411410:,72646,Aulnay-sous-Bois (Gare),43071,Aulnay-sous-Bois (Gare),411410,GARE D'AULNAY SOUS BOIS,StopPoint:8727141:810:B,STIF:Line::C01850:,B,C01850,810:B,G,RER,RER,2017-01-03,1,662958.56,6870330.486,48.9318851164, 2.49443367622
STIF:StopPoint:Q:411410:,72646,Aulnay-sous-Bois (Gare),43071,Aulnay-sous-Bois (Gare),411410,GARE D'AULNAY SOUS BOIS,StopPoint:8727141:800:K,STIF:Line::C01738:,K,C01738,800:K,-,TRAIN,TRAIN,2017-01-03,1,662958.56,6870330.486,48.9318851164, 2.49443367622
STIF:StopPoint:Q:411410:,72646,Aulnay-sous-Bois (Gare),43071,Aulnay-sous-Bois (Gare),411410,GARE D'AULNAY SOUS BOIS,StopPoint:8727141:800:K,STIF:Line::C01844:,K,C01844,800:K,-,TRAIN,TRAIN,2017-01-03,1,662958.56,6870330.486,48.9318851164, 2.49443367622
STIF:StopPoint:Q:411411:,73439,Sevran Livry,43194,Sevran Livry,411411,GARE DE SEVRAN LIVRY,StopPoint:8727142:810:B,STIF:Line::C01743:,B,C01743,810:B,-,RER,RER,2017-01-03,1,665927.566,6870777.248,48.9360666788, 2.53491976163
STIF:StopPoint:Q:411411:,73439,Sevran Livry,43194,Sevran Livry,411411,GARE DE SEVRAN LIVRY,StopPoint:8727142:810:B,STIF:Line::C01850:,B,C01850,810:B,-,RER,RER,2017-01-03,1,665927.566,6870777.248,48.9360666788, 2.53491976163
STIF:StopPoint:Q:411412:,73482,Vert Galant,46222,Vert Galant,411412,GARE DE VERT GALANT,StopPoint:8727143:810:B,STIF:Line::C01743:,B,C01743,810:B,-,RER,RER,2017-01-03,1,668264.055,6871712.039,48.9445921882, 2.56674158084
STIF:StopPoint:Q:411412:,73482,Vert Galant,46222,Vert Galant,411412,GARE DE VERT GALANT,StopPoint:8727143:810:B,STIF:Line::C01850:,B,C01850,810:B,-,RER,RER,2017-01-03,1,668264.055,6871712.039,48.9445921882, 2.56674158084
STIF:StopPoint:Q:411413:,73491,Sevran Beaudottes,43193,Sevran Beaudottes,411413,GARE DE SEVRAN BEAUDOTTES,StopPoint:8727144:810:B,STIF:Line::C01743:,B,C01743,810:B,-,RER,RER,2017-01-03,1,665169.92,6872073.854,48.9476856327, 2.52447174786
STIF:StopPoint:Q:411413:,73491,Sevran Beaudottes,43193,Sevran Beaudottes,411413,GARE DE SEVRAN BEAUDOTTES,StopPoint:8727144:810:B,STIF:Line::C01850:,B,C01850,810:B,-,RER,RER,2017-01-03,1,665169.92,6872073.854,48.9476856327, 2.52447174786
STIF:StopPoint:Q:411414:,72323,Saint-Denis (Gare),43197,Saint-Denis (Gare),411414,GARE DE ST DENIS,StopPoint:8727101:800:H,STIF:Line::C01737:,H,C01737,800:H,-,TRAIN,TRAIN,2017-01-03,1,652087.405,6870733.662,48.934792827, 2.34601732946
STIF:StopPoint:Q:411414:,72323,Saint-Denis (Gare),43197,Saint-Denis (Gare),411414,GARE DE ST DENIS,StopPoint:8727101:800:H,STIF:Line::C01842:,H,C01842,800:H,-,TRAIN,TRAIN,2017-01-03,1,652087.405,6870733.662,48.934792827, 2.34601732946
STIF:StopPoint:Q:411415:,65227,Épinay Villetaneuse,43078,Épinay Villetaneuse,411415,GARE D'EPINAY VILLETANEUSE,StopPoint:8727112:800:H,STIF:Line::C01842:,H,C01842,800:H,-,TRAIN,TRAIN,2017-01-03,1,650853.266,6873367.469,48.9583833005, 2.32886721065
STIF:StopPoint:Q:411415:,65227,Épinay Villetaneuse,43078,Épinay Villetaneuse,411415,GARE D'EPINAY VILLETANEUSE,StopPoint:8727112:800:H,STIF:Line::C01737:,H,C01737,800:H,-,TRAIN,TRAIN,2017-01-03,1,650853.266,6873367.469,48.9583833005, 2.32886721065
STIF:StopPoint:Q:41142:,67131,Us (Gare),47922,Us (Gare),41142,GARE D'US,StopPoint:8738117:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,624817.746,6889362.554,49.099678502, 1.97051976001
STIF:StopPoint:Q:41142:,67131,Us (Gare),47922,Us (Gare),41142,GARE D'US,StopPoint:8738117:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,624817.746,6889362.554,49.099678502, 1.97051976001
STIF:StopPoint:Q:411423:,66079,Sarcelles Saint-Brice,43190,Sarcelles Saint-Brice,411423,GARE DE SARCELLES ST BRICE,StopPoint:8727638:800:H,STIF:Line::C01842:,H,C01842,800:H,-,TRAIN,TRAIN,2017-01-03,1,653785.824,6877448.401,48.9952961848, 2.36846586909
STIF:StopPoint:Q:411423:,66079,Sarcelles Saint-Brice,43190,Sarcelles Saint-Brice,411423,GARE DE SARCELLES ST BRICE,StopPoint:8727638:800:H,STIF:Line::C01737:,H,C01737,800:H,-,TRAIN,TRAIN,2017-01-03,1,653785.824,6877448.401,48.9952961848, 2.36846586909
STIF:StopPoint:Q:411424:,65749,Groslay (Gare),43133,Groslay (Gare),411424,GARE DE GROSLAY,StopPoint:8727636:800:H,STIF:Line::C01842:,H,C01842,800:H,-,TRAIN,TRAIN,2017-01-03,1,652684.541,6876266.357,48.984587334, 2.35354932583
STIF:StopPoint:Q:411424:,65749,Groslay (Gare),43133,Groslay (Gare),411424,GARE DE GROSLAY,StopPoint:8727636:800:H,STIF:Line::C01737:,H,C01737,800:H,-,TRAIN,TRAIN,2017-01-03,1,652684.541,6876266.357,48.984587334, 2.35354932583
STIF:StopPoint:Q:411425:,65562,Deuil Montmagny,43119,Deuil Montmagny,411425,GARE DE DEUIL MONTMAGNY,StopPoint:8727634:800:H,STIF:Line::C01737:,H,C01737,800:H,-,TRAIN,TRAIN,2017-01-03,1,651521.105,6875299.709,48.9758086599, 2.33776529863
STIF:StopPoint:Q:411425:,65562,Deuil Montmagny,43119,Deuil Montmagny,411425,GARE DE DEUIL MONTMAGNY,StopPoint:8727634:800:H,STIF:Line::C01842:,H,C01842,800:H,-,TRAIN,TRAIN,2017-01-03,1,651521.105,6875299.709,48.9758086599, 2.33776529863
STIF:StopPoint:Q:41143:,67196,Santeuil Le Perchay,47949,Santeuil Le Perchay,41143,GARE DE SANTEUIL LE PERCHAY,StopPoint:8738118:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,623308.931,6892024.65,49.1234327911, 1.94937679243
STIF:StopPoint:Q:41143:,67196,Santeuil Le Perchay,47949,Santeuil Le Perchay,41143,GARE DE SANTEUIL LE PERCHAY,StopPoint:8738118:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,623308.931,6892024.65,49.1234327911, 1.94937679243
STIF:StopPoint:Q:411439:,411441,Creil (Gare),411440,Creil (Gare),411439,GARE DE CREIL,StopPoint:8727600:800:H,STIF:Line::C01842:,H,C01842,800:H,-,TRAIN,TRAIN,2017-01-03,1,661350.377,6907291.533,49.2641056645, 2.46909299845
STIF:StopPoint:Q:411439:,411441,Creil (Gare),411440,Creil (Gare),411439,GARE DE CREIL,StopPoint:8727600:800:H,STIF:Line::C01737:,H,C01737,800:H,-,TRAIN,TRAIN,2017-01-03,1,661350.377,6907291.533,49.2641056645, 2.46909299845
STIF:StopPoint:Q:41144:,67352,Chars (Gare),47930,Chars (Gare),41144,GARE DE CHARS,StopPoint:8738119:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,622444.423,6896439.346,49.163016716, 1.93672062062
STIF:StopPoint:Q:41144:,67352,Chars (Gare),47930,Chars (Gare),41144,GARE DE CHARS,StopPoint:8738119:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,622444.423,6896439.346,49.163016716, 1.93672062062
STIF:StopPoint:Q:41145:,66484,Éragny Neuville,43079,Éragny Neuville,41145,GARE D'ERAGNY NEUVILLE,StopPoint:8738141:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,633512.713,6880185.033,49.0181245241, 2.09101641966
STIF:StopPoint:Q:41145:,66484,Éragny Neuville,43079,Éragny Neuville,41145,GARE D'ERAGNY NEUVILLE,StopPoint:8738141:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,633512.713,6880185.033,49.0181245241, 2.09101641966
STIF:StopPoint:Q:41146:,66731,Saint-Ouen l'Aumône - Quartier de L'Église,47955,Saint-Ouen l'Aumône - Quartier de L'Église,41146,GARE DE ST OUEN L AUMONE QUARTIER DE L EGLIS,StopPoint:8738142:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,634466.495,6882609.606,49.0400223376, 2.10367870987
STIF:StopPoint:Q:41146:,66731,Saint-Ouen l'Aumône - Quartier de L'Église,47955,Saint-Ouen l'Aumône - Quartier de L'Église,41146,GARE DE ST OUEN L AUMONE QUARTIER DE L EGLIS,StopPoint:8738142:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,634466.495,6882609.606,49.0400223376, 2.10367870987
STIF:StopPoint:Q:41161:,65110,Val d'Argenteuil,43212,Val d'Argenteuil,41161,GARE DE VAL D ARGENTEUIL,StopPoint:8738179:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,643687.583,6872543.169,48.9503836256, 2.23113022614
STIF:StopPoint:Q:41161:,65110,Val d'Argenteuil,43212,Val d'Argenteuil,41161,GARE DE VAL D ARGENTEUIL,StopPoint:8738179:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,643687.583,6872543.169,48.9503836256, 2.23113022614
STIF:StopPoint:Q:41167:,65399,Cormeilles-en-Parisis (Gare),43116,Cormeilles-en-Parisis (Gare),41167,GARE DE CORMEILLES EN PARISIS,StopPoint:8738186:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,640944.498,6874602.977,48.9686591653, 2.19339238253
STIF:StopPoint:Q:41167:,65399,Cormeilles-en-Parisis (Gare),43116,Cormeilles-en-Parisis (Gare),41167,GARE DE CORMEILLES EN PARISIS,StopPoint:8738186:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,640944.498,6874602.977,48.9686591653, 2.19339238253
STIF:StopPoint:Q:41168:,65659,La Frette Montigny,43143,La Frette Montigny,41168,GARE DE LA FRETTE MONTIGNY,StopPoint:8738187:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,639990.891,6875893.215,48.980172363, 2.18018554339
STIF:StopPoint:Q:41168:,65659,La Frette Montigny,43143,La Frette Montigny,41168,GARE DE LA FRETTE MONTIGNY,StopPoint:8738187:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,639990.891,6875893.215,48.980172363, 2.18018554339
STIF:StopPoint:Q:41169:,65897,Herblay (Gare),47603,Herblay (Gare),41169,GARE DE HERBLAY,StopPoint:8738188:800:J,STIF:Line::C01739:,J,C01739,800:J,-,TRAIN,TRAIN,2017-01-03,1,638672.29,6877039.602,48.990355805, 2.16200661241
STIF:StopPoint:Q:41169:,65897,Herblay (Gare),47603,Herblay (Gare),41169,GARE DE HERBLAY,StopPoint:8738188:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,638672.29,6877039.602,48.990355805, 2.16200661241
STIF:StopPoint:Q:41170:,66095,Conflans-Sainte-Honorine (Gare),47447,Conflans-Sainte-Honorine (Gare),41170,GARE DE CONFLANS STE HONORINE,StopPoint:8738189:800:J,STIF:Line::C01846:,J,C01846,800:J,-,TRAIN,TRAIN,2017-01-03,1,634000.715,6877835.328,48.9970477921, 2.09805449573
